h3,do_date,country_iso,country_iso_a3,population,female,male,female_under_1,female_1_to_4,female_5_to_9,female_10_to_14,female_15_to_19,female_20_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_64,female_65_to_69,female_70_to_74,female_75_to_79,female_80_and_over,male_under_1,male_1_to_4,male_5_to_9,male_10_to_14,male_15_to_19,male_20_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_to_64,male_65_to_69,male_70_to_74,male_75_to_79,male_80_and_over,retail,education,financial,food_drink,healthcare,leisure,tourism,transportation,elevation,urbanity,tmin_jan,tmin_feb,tmin_mar,tmin_apr,tmin_may,tmin_jun,tmin_jul,tmin_aug,tmin_sep,tmin_oct,tmin_nov,tmin_dec,tmax_jan,tmax_feb,tmax_mar,tmax_apr,tmax_may,tmax_jun,tmax_jul,tmax_aug,tmax_sep,tmax_oct,tmax_nov,tmax_dec,tavg_jan,tavg_feb,tavg_mar,tavg_apr,tavg_may,tavg_jun,tavg_jul,tavg_aug,tavg_sep,tavg_oct,tavg_nov,tavg_dec,prec_jan,prec_feb,prec_mar,prec_apr,prec_may,prec_jun,prec_jul,prec_aug,prec_sep,prec_oct,prec_nov,prec_dec,srad_jan,srad_feb,srad_mar,srad_apr,srad_may,srad_jun,srad_jul,srad_aug,srad_sep,srad_oct,srad_nov,srad_dec,wind_jan,wind_feb,wind_mar,wind_apr,wind_may,wind_jun,wind_jul,wind_aug,wind_sep,wind_oct,wind_nov,wind_dec,vapr_jan,vapr_feb,vapr_mar,vapr_apr,vapr_may,vapr_jun,vapr_jul,vapr_aug,vapr_sep,vapr_oct,vapr_nov,vapr_dec
882a10725dfffff,2021-10-01,United States,USA,0.0009098534193033213,0.0004621570021433482,0.00044769641715997321,6.028784714051514e-06,2.2445458075232984e-05,2.1778104300854537e-05,2.2825356040769305e-05,3.1761741913443613e-05,4.9859171166056363e-05,4.7688880504243723e-05,3.5483334715867245e-05,2.8793111277407194e-05,2.544772358800107e-05,2.154223384742931e-05,2.530720894688177e-05,2.6341676266485164e-05,2.5167677121710479e-05,2.1778186611626919e-05,1.8892746502239576e-05,1.2743412485924704e-05,1.8272194065122676e-05,6.35184556318453e-06,2.3649283933837528e-05,2.2936024048784254e-05,2.5351949139382671e-05,3.4064249364419526e-05,5.1762647456061207e-05,5.0089362972280055e-05,3.8228953352030519e-05,2.9516887222486881e-05,2.5257069198054332e-05,2.2480162040436707e-05,2.3883309820123073e-05,2.3645758823562384e-05,2.1158257990212885e-05,1.7268309262254485e-05,1.3905776208230239e-05,8.9264589522545785e-06,9.220111812377294e-06,1,0,0,0,0,0,0,1,0.38773448773448771,Very_High_density_urban,-4.1181862019027653,-3.2538336266049965,0.57725396967921794,5.4708755193246112,11.09849556714061,16.231740831813951,19.371590416521052,18.731740831813951,14.610275661840895,8.6659304979614511,4.0503721508884425,-1.1175194436132723,3.9038484483192986,5.3702128376344449,9.867206136489715,15.663714786864977,21.76220971257418,26.493800772566548,29.462209863669241,28.392958353825318,24.367921228646132,18.299336472644367,12.49867445220551,6.6553170596514981,-0.097656389277067546,1.0354541567765025,5.2003248865181257,10.593625857965495,16.399336841472678,21.393625095026049,24.399336841472678,23.566721457643972,19.472432822620878,13.475747928083994,8.28646010135382,2.7874481405385554,95.013255490586289,76.086918597559858,104.89433572049983,104.31051539699624,112.27567072219092,93.5331129727214,114.69861392557839,108.29075844935835,104.26851670046909,92.523215481335384,104.51333700751643,94.589825652050337,6385.8148060253079,9557.2632151447415,12989.716104910191,16505.62432916235,19092.972391050072,20668.458684464676,20365.463428986666,18095.654824663769,14492.271290676119,10632.047974475548,6899.2294200129827,5587.744545798565,4.6063783618650493,4.7057115557117619,4.8063786479673443,4.6182104830084167,4.0057117192110017,3.8057116851450985,3.5182105783758475,3.4000000953674316,3.6331186945493266,3.8321308934380216,4.3050491328882661,4.4573581996707716,0.3899999856948852,0.40000000596046448,0.52999997138977051,0.74993372261027558,1.1799336701581882,1.6799336701581882,2.0299336940000465,2.0172432763336059,1.5965879440022108,1.0399336844633029,0.71993375082546074,0.48722537073886962
882a100d33fffff,2021-10-01,United States,USA,1072.5969588439739,569.556206090704,503.04075275326989,7.5067995640346652,27.948179539215175,31.011768406535811,32.105720736305791,40.642220101240561,52.518417878362762,48.562295410681187,39.568635598640562,33.547570970275061,30.890317482399915,30.388661048111324,31.90759146594992,34.224201712954041,33.951983180487652,27.396093472296393,25.16714362087308,16.6066154401351,25.611990462204904,7.820660364877118,29.117996138188342,32.075521266594222,33.12006014275628,39.503279190950536,47.631600977398818,44.662363093039616,36.196158147676471,29.890771198793598,26.798700808217461,31.678226985231426,27.014063840986083,27.967565404496067,27.225616522481754,20.667399966409441,17.873983103147012,10.983339422537158,12.81344617948848,1,0,0,20,0,3,1,9,14.542276422764228,Very_High_density_urban,-4.0167182842701346,-3.2167182808641539,0.72572258961220015,5.5999999046325692,11.311020877121049,16.511020791488246,19.678572109767369,19.004294040352217,14.800000190734865,8.6471514828563247,3.9832817157298654,-1.1022661080570195,3.8404244164453254,5.17655490811389,9.8257226389493759,15.747151271537524,21.70000076293945,26.485547728330111,29.404293658882491,28.440424329666627,24.447151080802659,18.299999237060543,12.414701584717381,6.6832816271743933,-0.11671830195318572,0.9765549727301539,5.2618531735735781,10.65412770904293,16.504294040352217,21.499999999999996,24.547151462272385,23.704294721389658,19.600000381469727,13.476305254508604,8.1832818090728523,2.7832817191358461,93.999999999999986,76.999999999999986,106.52848833171045,102.88729621138675,109.88979250552576,90.673009341345448,113.21428571428569,109.99999999999999,100.21428571428571,90.5284871759548,103.67550679124005,94,6019.8735608103252,9000.3129477690945,12474.027014300482,16283.350059819251,19029.878562639009,20575.914394462314,20298.121054992334,18060.65000182412,14509.721594854129,10616.688867073583,6576.4481420372767,5183.6970213114255,4.8357143268139007,4.9000000953674316,4.9999999999999991,4.8000001907348624,4.1999998092651367,4,3.7000000476837154,3.5999999046325684,3.7999999523162833,4.0718446345793717,4.5,4.6999998092651367,0.40000000596046442,0.40999999642372131,0.54000002145767223,0.75042940198767127,1.1804293546544595,1.6847400907155416,2.0399999618530273,2.0268579597695382,1.6047401105031962,1.0499999523162842,0.73000001907348644,0.49000000953674305
882a100f25fffff,2021-10-01,United States,USA,5007.65327045769,2671.7549161879829,2335.8983542697065,23.679119000259291,88.158510646321488,84.649064270034771,113.01494165027808,237.09203032378977,330.3674369618102,262.718894225371,190.44315497535797,154.07812383783238,131.47417476297562,86.076746809621,136.43777595977906,158.1707766898005,171.86686014061041,155.659063142969,129.23460825486907,86.053799786206454,132.57983475009746,24.657242618872122,91.804201609261526,86.765656825642779,102.90226331697754,183.38245652721716,277.28306440496783,252.13203338137276,190.18922150877526,158.59842507314008,134.66303540069146,88.332121057422384,128.04658755471118,136.87243512145784,134.43385008219138,117.18585449628301,96.355499836995989,62.657525894884827,69.636879558841159,2,4,0,4,1,2,1,9,12.314473684210528,Very_High_density_urban,-4.1651986335480267,-3.3767372872123018,0.53480121720338269,5.4000000953674316,11.100000381469727,16.299999237060547,19.5,18.846339084276945,14.688461413750282,8.6232628856875415,3.9232627930401778,-1.17673728101486,3.7884615017817573,5.0884614540980406,9.7536603435184581,15.665198799493124,21.700000762939453,26.5,29.465198658337798,28.411538124084469,24.311537742614743,18.200000762939453,12.300000190734863,6.5884614540980415,-0.17673725612560612,0.8884615187461562,5.1348010803496784,10.5115385055542,16.399999618530273,21.399999618530273,24.465198658337798,23.611538887023922,19.5,13.434800960192478,8.1232628856875415,2.6884615696393519,93.884615384615373,75.884615384615373,105.23262747367667,102.76923076923079,110.23262747367667,91.232627473676672,111.88461538461539,107.88461538461537,100.88461538461537,90.232627473676672,103.23262747367667,93.884615384615373,6231.8831042519569,9360.7671580739752,12867.779604211735,16527.390190113339,19131.795593280185,20803.928437199454,20513.278695538895,18178.732065911085,14551.197882421031,10615.622817587015,6833.2043658225948,5515.9301218872333,4.8000001907348633,4.9000000953674316,5,4.8000001907348633,4.1999998092651367,4,3.7000000476837158,3.5999999046325684,3.7999999523162842,4,4.5,4.6999998092651367,0.38999998569488525,0.40000000596046448,0.52999997138977051,0.75,1.1799999475479126,1.6799999475479126,2.0299999713897705,2.0165198633548034,1.5965199062701472,1.0399999618530273,0.72000002861022949,0.49000000953674316
882a1072c5fffff,2021-10-01,United States,USA,2567.1002309697378,1369.6360895700846,1197.4641413996533,12.138753976370941,45.193170870948208,43.394104114156377,57.935456674856255,121.54176375499556,169.35803680710077,134.67899977879523,97.627897359203146,78.9858960453639,67.398313125480684,44.125985004441354,69.942830395796392,81.083936618710069,88.105033058807265,79.796342228953534,66.2502326579848,44.114222988863652,67.965114109256334,12.640174924460224,47.062082044313215,44.479144375272782,52.7513409786209,94.0083350209738,142.14510949768086,129.25180242783284,97.4977236588482,81.303163075936354,69.0330358729559,45.282171402846416,65.641211096360891,70.165652125302543,68.915547805312059,60.073615543636691,49.39523861779805,32.120464748644224,35.698328182857352,2,0,1,9,0,2,8,37,9.4950450450450425,Very_High_density_urban,-4.01267202354239,-3.1815915703650122,0.68885052496707366,5.5289437786347868,11.198837503729557,16.310331766817495,19.498837683379747,18.846391190286109,14.707913330119117,8.6186658813109442,4.0049939485244384,-1.0813342913466788,3.9093328920441972,5.377995228392118,9.9193534122118177,15.690409959873525,21.722979071180653,26.488015940311822,29.450050762190813,28.388795714877407,24.399128244634355,18.299742004481121,12.47773781737641,6.6864564741726715,-0.012929263402921221,1.0959184126591395,5.29883787411461,10.619353985673444,16.468662149083475,21.407170512574947,24.468662149083475,23.60742851300024,19.547297010190647,13.506681734026021,8.21779430864808,2.7897218872594314,95.0025723650455,76.483342193313689,104.48334219331369,103.20225087971671,111.2048232447622,92.202250879716729,114.33208739952663,109.09461785952814,102.99999999999999,91.9328059319918,104.2048232447622,95.002572365045481,6473.0916698540514,9662.2934522806572,13126.080729591982,16604.949787620186,19276.839256834275,20917.479668064232,20639.250633287589,18278.579675831566,14565.959794508677,10695.961950664667,6925.30303641628,5689.3518476459531,4.7352799418973319,4.8352801551389186,4.9249475792836881,4.7249474121403807,4.107499457340511,3.9249475792836885,3.624947448028319,3.5072423164487145,3.7999999523162833,3.9797749313164741,4.4249475792836881,4.6007800569478166,0.38999998569488525,0.406918517880666,0.53795177875497979,0.75,1.180671895597339,1.6819610644461778,2.0368661917043687,2.0218448433389082,1.6006719638811278,1.0469184737732291,0.72067196864949912,0.49000000953674316
882a10089dfffff,2021-10-01,United States,USA,1440.7285768171553,768.67815012417122,672.05042669298371,6.8126087575235292,25.363673595273028,24.353987428793197,32.515001931933327,68.212642965966836,95.048475721477971,75.5856279257654,54.791511608934428,44.329097986768183,37.82582180624081,24.764739371055935,39.253876153442356,45.506577446460135,49.447012725533057,44.783943412961435,37.181487088479074,24.758138028117781,38.143926169445095,7.0940203665606205,26.412558766016609,24.962942108462194,29.605530488782442,52.760111789978183,79.775818165741313,72.539732776350661,54.718454469202484,45.62961334466759,38.743274092552717,25.413622997616475,36.839686644807486,39.378930011993575,38.677336424972793,33.714995844177324,27.721991716170223,18.026904772021364,20.034901912909838,2,2,0,11,0,7,3,12,37.867370129870125,Very_High_density_urban,-4.208184472197388,-3.3878013222277792,0.47192387678403525,5.3433847416260907,11.010076374422329,16.20307122652995,19.345608978180476,18.73244058856962,14.595148436533133,8.612198912696611,3.9205629328756433,-1.204016503728677,3.7021539001840003,5.107005635567698,9.6811703758102556,15.520783958243609,21.588761070076021,26.372545030639863,29.31617346117191,28.306697275284133,24.206256988347128,18.153662837756276,12.300000190734863,6.4734775983926962,-0.26458522075424346,0.82672630423726268,5.0719238063185594,10.413261727608875,16.302665913901457,21.286450946685424,24.308250979399446,23.506256344737515,19.402666295371183,13.38813878235182,8.1197175132550949,2.6221165135584186,95.910770124600688,77.635218789057646,106.55900392494706,105.67932040287481,112.52481475635393,93.130149311576133,113.70527616522082,108.85821227577748,103.66738388123616,93.572622383844788,106.70640049012815,95.910770124600688,6281.3198765662246,9421.3293687992755,12930.37313072946,16530.420063445348,19176.387038127996,20856.000255936066,20585.874182550571,18191.460187375647,14534.219374279279,10621.84916191545,6843.5378992567685,5545.2309007857248,4.7327891347925233,4.8327893599111569,4.92074904571296,4.7327891347925242,4.1081219226328116,3.9081221133676731,3.6207489044474963,3.4976152415644952,3.7712525779636494,3.9712526256473653,4.42074904571296,4.6030705000720546,0.38999998569488525,0.40000000596046448,0.52999997138977051,0.7406256410272487,1.170266623497181,1.6686451035795276,2.0181841543033023,2.0015257433926807,1.5820271525575327,1.0306256028802763,0.7111711524010379,0.48026665647841749
882a100d0dfffff,2021-10-01,United States,USA,1158.4937595309659,612.58005731700416,545.91370221396187,5.8997793735452531,21.965165369001259,22.829966310789985,27.777246959482348,49.73831290999847,68.01884188024502,57.0693756520264,43.482825034481635,36.488991408994259,32.12527340591781,22.711380507285796,33.280115263948012,37.245102255720248,39.071717311448459,34.911027370736882,29.463613246514846,19.798452006765,30.70287105010242,6.1655025831777417,22.955488079440926,23.550334124728558,26.883711722979047,41.792076112365812,59.476573537419156,55.297290958707521,43.484905380623019,36.948457431478055,32.062182275817676,23.530593047255831,31.025391431406423,32.446457081526788,31.310916659191804,26.652510363502987,22.035293216976356,14.164125996690329,16.131892210673776,2,0,0,5,0,3,2,3,7.6857142857142868,Very_High_density_urban,-3.9065762260331138,-3.1624999940395355,0.699999988079071,5.5748598045609894,11.25167928883649,16.437359636999822,19.569076400441723,18.962499856948853,14.800000190734863,8.8241139242694135,4.1309237382040989,-0.96907612956435185,3.8998876529010693,5.2374999523162851,9.7748599707858332,15.637472246627276,21.637360399939276,26.437359636999822,29.374971841315688,28.36261191821357,24.337359735039904,18.274859496621328,12.399999618530275,6.6999998092651367,-0.001026242760060215,1.0375000089406965,5.2625000476837149,10.574972603182806,16.462499856948853,21.437359636999819,24.46352610360842,23.662500619888306,19.574860161520693,13.568283999497551,8.2934240287117174,2.8934239490230174,94.3738755769449,76.375,106.80830142286545,103.30690018239477,110.375,91.626401240470685,112.81576136937177,109.00112442305512,101.616138813023,91.461570699796823,104.38433287779903,94.3738755769449,6128.1642103574977,9110.87594197884,12547.358255008408,16329.183179561835,19061.021462450255,20586.912077952969,20348.735343036733,18075.504669725833,14478.14625771377,10544.00240761434,6572.6726020094356,5292.0880606129431,4.8000001907348633,4.9000000953674316,5,4.8000001907348633,4.1999998092651367,4,3.7000000476837158,3.5998874624342885,3.7999999523162842,4.011734506817815,4.5,4.6999998092651367,0.39009136592399785,0.40624999999999994,0.53625000268220879,0.75,1.1774859375407547,1.6774859375407547,2.0362499654293056,2.0175885950959636,1.5974860138347,1.0462499558925631,0.72009140856700837,0.49000000953674322
882a100aabfffff,2021-10-01,United States,USA,14424.163284532713,7697.3008711137836,6726.8624134189286,75.517426366897439,281.15504093783647,287.57749802808814,362.94593818291742,661.08625838904311,889.58340734987962,727.07633364952881,542.26604597276332,452.15889385158283,392.93157387448224,287.80208101729585,400.27910910007063,451.00750556533887,480.25607885694728,434.15902777914539,361.72388295708788,241.63306135760391,368.141707877275,78.528386397434033,292.37801787215847,296.62461999978183,344.78913592357173,535.44854307373362,752.2326695036603,685.45156684770916,527.39902482529419,450.47972304006942,387.42746587503217,296.4208268745524,367.69299972619154,385.93005203962281,375.1137327431494,324.72196374892593,265.93845592239188,170.95867701549997,189.3265519901498,2,0,0,1,1,5,2,9,27.77521645021644,Very_High_density_urban,-4.6155821683229856,-3.8578064686278175,0.10229562255220591,5.01214772813929,10.67421151044905,15.85147272233735,19.051473116133685,18.499926994719981,14.33863442591846,8.256984407682916,3.5809009674524459,-1.5430156178627228,3.5386344194070438,4.9612925756610462,9.6213944746371318,15.587042940690797,21.6846743118755,26.463126244833674,29.421394284875451,28.405392604466506,24.262016174031878,18.160102656725428,12.218370124562627,6.3710066069790052,-0.5363388447700852,0.538634465462904,4.8563539307653834,10.323800913791022,16.173021188696467,21.144027562056188,24.227360022303039,23.44890814702957,19.282734792354287,13.205965571345937,7.9035592105882824,2.4195608146955663,93.473434521800641,75.86003154042686,104.28993516038798,104.259011080581,110.68891470054209,93.00105673752185,111.30184008800946,107.64962657218642,102.18455609893452,90.946070346362959,104.259011080581,94.374913333071916,6249.8089504537465,9512.1271164840255,12942.750276009878,16470.53585546598,19076.087903739633,20583.114941957985,20301.866183527018,18063.703301080153,14491.9530430848,10592.016479349677,6836.82468854309,5527.564471881491,4.6386343240396117,4.7386344128956219,4.8460801012059722,4.6460798151036773,4.0460799104711089,3.8386344638350494,3.5687379713576819,3.4386345147744755,3.7024066660968078,3.8926927546701453,4.3386346101419067,4.5047752420071339,0.3861292432609898,0.397845199806219,0.52612922895587488,0.74047753373745639,1.1661292146507609,1.6661292146507609,2.0161292384926184,2.0008450439391812,1.581589635960932,1.0283226958580485,0.71047750558931,0.47999998927116394
882a100a13fffff,2021-10-01,United States,USA,8973.23315855872,4787.66119970129,4185.5719588574284,43.074142805059239,160.36712631676554,155.53333214056502,205.80455336049425,422.92419507085873,586.529179186226,468.156344255918,340.70219838097705,276.82788339035341,236.8413879725411,157.74946789796414,245.12408131855511,283.02276928441091,306.66702665602355,277.67598508714576,230.64962180942422,153.65114106670711,236.36076370130169,44.843879909481693,166.96337948044726,159.58570870588488,188.6491794242099,329.23993610196339,492.77595130310561,448.20622066586697,339.00319912488669,283.63422377783041,241.26280596123465,161.9776531468373,229.34724878055945,244.53000901585537,239.8265743678713,208.85732450992165,171.63840607317533,111.43833406420232,123.79192444409344,3,0,0,7,0,2,0,13,14.682017543859653,Very_High_density_urban,-4.8326249849939975,-4.072589470019202,-0.085737646371470078,4.8653480839076133,10.439644796428851,15.620547200559059,18.822293316860648,18.310496501812942,14.124858950008541,8.0009362719090511,3.345639607747664,-1.7990637892470156,3.4934468841320223,4.9612502539503183,9.7385359492350538,15.746235006095382,21.7993634570145,26.599364184868691,29.56328720502291,28.538535954848193,24.339148584325489,18.161250832116409,12.230451260394899,6.3576272270726717,-0.64237291739283942,0.46186321594790819,4.8185627908014519,10.304834304108839,16.12974686665622,21.125981246673817,24.192512087983673,23.414045432132163,19.234058317740732,13.08173758516844,7.7961489399938548,2.2973628545612423,92.18210427433732,75.229734532272133,103.49536292145571,103.76949488255389,109.89272065117413,91.8865906843828,108.79459755118833,107.5013732485782,101.71277651981498,89.912992563344034,103.51297929553859,93.721003691967624,6225.0878683130932,9428.3521361404455,12894.395427871916,16477.548354414525,19091.76951358742,20696.478146306341,20357.777742623268,18052.144508877362,14488.510286616429,10604.913545290005,6829.65524139133,5497.5868487802891,4.5339635504813431,4.6150996616763669,4.7339635216974632,4.5560984162324774,3.9560985115999068,3.733963598165059,3.4829478879965086,3.333963583773119,3.5829477926290765,3.7829478403127927,4.233963521697464,4.4009332271515023,0.37999999523162842,0.39148740888488687,0.51999998092651367,0.73818757784835554,1.1657626702551793,1.665701370645726,2.0120638830648954,1.9974937610360033,1.5772590714540231,1.0257626845602941,0.70785724819838647,0.47785725892722186
882a100abdfffff,2021-10-01,United States,USA,7159.6512668050054,3820.3207955224975,3339.330471282507,35.791163722489237,133.252240891394,132.61218657856091,171.48990913654325,333.19722326718693,455.91824611914296,367.76460491351565,270.61866381541506,222.50269689737144,191.74238182830021,133.62390465236331,196.99871430035606,224.92755691402596,241.80788099496459,218.79069363929244,181.98462828113051,121.38276437917945,185.91533519126642,37.2408809785729,138.65578677362635,136.41966104426825,159.93684214822798,264.10394401950595,384.14029246157412,349.68080914448103,266.51241880136183,225.0730331261116,192.41179057439865,137.41051001060094,182.772890456783,193.48891134589073,188.99817535706407,164.1499208279894,134.69009199169679,87.062721097914874,96.581791122438446,3,4,0,1,0,0,0,16,15.164814814814815,Very_High_density_urban,-4.5643442599624366,-3.7862828901350567,0.21349287475060358,5.1340008439913891,10.772507727008785,15.972037823337548,19.172038563633965,18.598968018112426,14.398721764529348,8.2990190595415925,3.6135440372347554,-1.5009811211250113,3.5974431702773897,4.99744326564482,9.69783358159569,15.671076983193359,21.755490891894713,26.555491227881848,29.4988154458171,28.471819718922418,24.355151457161437,18.198643236974959,12.241282383908906,6.3974433610122521,-0.48663170225034763,0.59774047243592854,4.9346575944680708,10.418197013028641,16.271819486560091,21.270931680620112,24.334781490148824,23.533769858420648,19.370281824077789,13.235358436717718,7.9136651285591064,2.4421191586054141,93.021243860753529,75.300148841253531,104.01668292950744,103.30318184762179,110.02500663165738,92.280728614229417,111.0153376962548,107.23348153236321,101.28728982798418,90.2764455047467,103.30020998658779,93.812120714153167,6226.4325133321745,9471.6346954928631,12912.579783440602,16455.458641986814,19049.269635644047,20540.624448037623,20244.981189796672,18028.394754399866,14501.070031345251,10589.299363983928,6838.3315980642956,5503.3803332719826,4.6995162224075671,4.7991123847948893,4.9000000953674316,4.6999998092651367,4.0999999046325684,3.8991122915441441,3.6004041185178828,3.4991121982933984,3.7203635727505877,3.9208992430275726,4.3995165065824278,4.5355453008072413,0.38991120552422504,0.40000000596046448,0.52991119121911034,0.74349306826698491,1.1699111769139954,1.6699515982061555,2.0199813406300113,2.0096742210527871,1.5897630441387924,1.0334930301200125,0.71354662067142516,0.48007012935435472
882a100aa3fffff,2021-10-01,United States,USA,28879.906796457606,15408.421626647912,13471.48516980969,136.56111987585129,508.42368632998495,488.18417136536664,651.77454833607476,1367.3462137923914,1905.2798438106281,1515.1402777186793,1098.3149661588964,888.59223075011244,758.23179233133283,496.41783919635759,786.85764386307824,912.1952054549788,991.18262581060742,897.70977256639776,745.31587142640569,496.285507882689,764.60830997807955,142.20211245387671,529.44895871720462,500.39088296935785,593.453183647877,1057.5948304769483,1599.134090127807,1454.0842368481358,1096.850500850444,914.66151522239352,776.62244170015174,509.42493705469252,738.46436224137221,789.36439122692889,775.30069301280582,675.82885331701243,555.69699080617306,361.3555931899524,401.60659594655732,3,5,1,14,4,2,4,66,37.376620370370368,Very_High_density_urban,-4.5695477894800458,-3.8141656220507678,0.11739703489506882,5.05674276780911,10.679153298690814,15.855581908014193,19.055582211117187,18.504081251273664,14.353847914115281,8.3198159380933649,3.6344173337529631,-1.4801841109782521,3.553847978764237,4.95421368297725,9.5852172189112412,15.498861828643312,21.587784003791974,26.385313711954165,29.384226356303873,28.363838877894676,24.188774204664742,18.133435051291574,12.235768496952097,6.3606264174680609,-0.53438563192706567,0.55571997884745361,4.8592124730110706,10.285593266811278,16.157061528402359,21.115622277777874,24.214717345898517,23.41718671991265,19.264829781065874,13.232921619262724,7.9346108965179347,2.452567283429048,94.085907840424355,76.255568010322932,104.42063879785744,104.94187635850919,111.08994947162009,92.890567889201733,111.61659139963726,107.66576085265032,102.55583693176865,91.363540426543381,104.95543642400675,94.661892205211458,6335.7400454351964,9580.1697817862878,13004.183334357656,16447.510822393881,19126.36556613139,20676.015767397937,20385.747419498504,18108.793479198048,14511.575689142883,10602.737822011493,6844.4395114077925,5587.3558091252989,4.6512234587247061,4.7502332069380691,4.89019325999224,4.6901929738899453,4.0901930692573769,3.8512236285350054,3.5922584443854895,3.4502332535097713,3.7000106743461192,3.8951043972542005,4.351223744827,4.5102706404463744,0.3853654490843309,0.39975305143825984,0.525365434779216,0.74108297848965965,1.1653654204741011,1.6654213253823802,2.0153223096292581,1.9991995457366039,1.5830965401684722,1.0307994256257855,0.71104639280165072,0.47999998927116394
882a107219fffff,2021-10-01,United States,USA,5653.172697946783,3016.1616874905017,2637.0110104562818,26.7315128671162,99.522722191847251,95.56088415989926,127.58330843081394,267.65475053978059,372.95397206000069,296.58508597337169,214.99252824060378,173.93980515418869,148.422061770982,97.1726052285654,154.02550215896875,178.56003193156579,194.02162649023654,175.72454167168502,145.89380010270582,97.146701018623,149.67024749954723,27.835723464043177,103.63836736052674,97.950317848651892,116.16704120766092,207.02166122426536,313.02667779474871,284.63350795149017,214.70586230546948,179.0428043676902,152.0219874609266,99.718713781516541,144.55263370768,154.5161919578249,151.76325508824576,132.29188339013359,108.77635663020376,70.7344938933018,78.613531021902716,4,2,3,22,1,2,12,22,11.642388888888885,Very_High_density_urban,-4.0373633709330434,-3.1815009667724423,0.65094872214745458,5.5059310456001613,11.171522102975352,16.296950542660902,19.41831600722336,18.796950542660902,14.648833852169117,8.6732620731880363,4.068924582332019,-1.0267381889840952,3.9355198468140071,5.3952491400708986,9.8602726266460312,15.662258027512831,21.749775376573176,26.458931182335284,29.450004368886777,28.363701010745967,24.358983828056186,18.29963435511722,12.495249027968496,6.6948350632326248,-0.062671776154075778,1.13118266243396,5.284536982136208,10.597778150770592,16.445236990432416,21.390274894553563,24.412515737373756,23.597778150770594,19.49958620531779,13.524968714406482,8.2678740904334145,2.8326599652708735,95.0189112062198,76.555414812788584,105.39912449307603,104.5019363428672,111.89964826450846,93.048039706349385,115.03691530627738,108.87399073473681,103.50586979122809,93.235781871299892,104.89097147326592,94.556996746271949,6269.681813819604,9334.6081562677373,12856.763269706864,16316.389544329528,19093.090559305354,20673.590037574457,20470.857516220072,18151.755158875341,14495.683975093121,10545.187328650121,6720.8822784644981,5471.0238782108918,4.6852298740056337,4.7750379596970074,4.885508062039829,4.6855077759375341,4.075315694555349,3.8753158264384147,3.5855078713049662,3.4425946928906184,3.7000000476837158,3.8855080274880955,4.3750379833583146,4.5213599519974146,0.38999998569488525,0.40000000596046448,0.52999997138977051,0.75,1.1799999475479126,1.6801287913440404,2.0342188132079824,2.0197777589162387,1.5997778018315825,1.0399999618530273,0.72000002861022949,0.49000000953674316
882a107251fffff,2021-10-01,United States,USA,4019.5241276791157,2144.5541022397542,1874.9700254393601,19.006665235390031,70.762737754445709,67.945788407888458,90.7144021326343,190.30813247142072,265.17808453083251,210.87820529194943,152.86418829833789,123.67484197710172,105.53119437197236,69.091756038655134,109.51535511445526,126.95991718831905,137.95344199994247,124.94382690836446,103.73354603578993,69.073340291627744,106.41867819062793,19.791781687583864,73.689049359062025,69.644728274303219,82.597197935453536,147.19673242013826,222.56851839325984,202.38038536491169,152.6603627322763,127.30318125701568,108.09081269424048,70.902093195386144,102.77994876065958,109.86424571918755,107.90685348298727,94.062296899666109,77.342266497443177,50.293704745168128,55.895866020617127,4,0,0,8,0,2,4,23,10.662274774774774,Very_High_density_urban,-3.9815841783242072,-3.1310999249861298,0.652479371516578,5.5,11.100000381469727,16.285143869225635,19.399999618530273,18.785143869225635,14.718415928258583,8.7969225047469539,4.1825416922046612,-0.95626678372516194,3.9780319252874756,5.4000000953674308,9.80874616730859,15.581584262476285,21.68158443444193,26.434298439977539,29.381583709040918,28.347520051894573,24.308745675326897,18.299999237060547,12.5,6.6856189907975105,-0.0087461528442124448,1.1380985671858039,5.2071123375468078,10.559616292515802,16.399999618530273,21.359615529576342,24.399999618530277,23.559616292515795,19.5,13.538959192416927,8.3565382332473419,2.8636511498112585,95,76.595918675924366,104.89532973944418,104.2632043384063,112,93.004747623310436,114.47285470153349,108.2531737449041,104,92.810852009243249,104.73972699774696,94.780319043370682,6401.36460129373,9539.1786676225674,13007.697095708956,16476.092113684026,19142.458107537204,20742.994618038494,20510.805450997115,18174.394878907166,14502.326971970622,10605.565876442337,6859.3128658377736,5574.7413193269658,4.6524792210271508,4.740383898219064,4.852479507129444,4.6533397297459205,4.0403838963883176,3.8403839449874071,3.5533398251133508,3.4132220257070531,3.685144431919317,3.8780319682788846,4.3403840871231809,4.485619181532372,0.38999998569488525,0.40000000596046448,0.52999997138977051,0.75,1.1799999475479126,1.6799999475479126,2.0299999713897705,2.0186777878925524,1.5959616342030261,1.0399999618530273,0.72000002861022949,0.49000000953674316
