geoid,do_label,geom
36061,New York,"MULTIPOLYGON(((-74.047207 40.690843, -74.047196 40.690795, -74.04719 40.690786, -74.047146 40.690715, -74.047048 40.690627, -74.047027 40.690589, -74.047031 40.69056, -74.047041 40.690483, -74.04715 40.690427, -74.047183 40.690411, -74.046922 40.690096, -74.046911 40.690082, -74.046485 40.689589, -74.046248 40.689319, -74.04537 40.688878, -74.045074 40.688735, -74.044792 40.68859, -74.044717 40.688576, -74.044445 40.688526, -74.044349 40.688508, -74.044132 40.688538, -74.043958 40.688567, -74.043942 40.688569, -74.043619 40.68876, -74.043499 40.689172, -74.043455 40.68963, -74.043863 40.690166, -74.043885 40.690185, -74.04457 40.690559, -74.045034 40.690731, -74.045427 40.690895, -74.04597 40.691103, -74.045982 40.691109, -74.046113 40.691125, -74.046143 40.691123, -74.046164 40.691098, -74.046177 40.691092, -74.046309 40.69109, -74.046487 40.691078, -74.046536 40.691076, -74.046965 40.691051, -74.047041 40.691041, -74.047099 40.691018, -74.047149 40.690985, -74.047187 40.690937, -74.047192 40.690926, -74.047207 40.690893, -74.047207 40.690843)), ((-74.04074 40.700131, -74.040719 40.700096, -74.040702 40.700071, -74.040691 40.70005, -74.040687 40.70001, -74.040684 40.699983, -74.040674 40.699962, -74.040674 40.699935, -74.040663 40.699907, -74.040644 40.699883, -74.040624 40.69986, -74.040615 40.699828, -74.040617 40.699803, -74.040612 40.699766, -74.0406 40.699739, -74.040578 40.69971, -74.040553 40.69968, -74.040531 40.699657, -74.040512 40.699627, -74.040484 40.699595, -74.04047 40.699558, -74.040466 40.699528, -74.040467 40.699493, -74.040455 40.699467, -74.040438 40.699438, -74.040426 40.699413, -74.040402 40.699393, -74.040351 40.699375, -74.040316 40.699365, -74.040278 40.699351, -74.040243 40.699333, -74.040211 40.699315, -74.04019 40.699278, -74.04019 40.699245, -74.040186 40.699215, -74.040158 40.699197, -74.04007 40.699172, -74.03998 40.699124, -74.039948 40.699098, -74.039899 40.699068, -74.039863 40.699045, -74.039846 40.699032, -74.039817 40.699009, -74.039796 40.698977, -74.039798 40.698937, -74.039824 40.698911, -74.039868 40.698893, -74.03991 40.698883, -74.039951 40.698882, -74.039986 40.698887, -74.040028 40.698898, -74.040044 40.698903, -74.040059 40.698907, -74.040096 40.698934, -74.040145 40.698897, -74.040215 40.698854, -74.040234 40.698833, -74.040078 40.698715, -74.039931 40.69859, -74.03967 40.698775, -74.039651 40.698795, -74.039632 40.69879, -74.039585 40.69879, -74.039538 40.698787, -74.039508 40.69878, -74.039488 40.698777, -74.039469 40.698752, -74.039438 40.698739, -74.039411 40.698737, -74.039376 40.698731, -74.039365 40.698709, -74.039341 40.698684, -74.039317 40.698665, -74.039285 40.698632, -74.039245 40.698614, -74.039205 40.698604, -74.039168 40.698595, -74.039115 40.698592, -74.039061 40.698597, -74.039006 40.698594, -74.03896 40.698595, -74.038925 40.698607, -74.038879 40.698611, -74.038827 40.698624, -74.03878 40.698636, -74.038744 40.698637, -74.038712 40.698654, -74.038681 40.69866, -74.038653 40.698663, -74.038634 40.698667, -74.038621 40.698671, -74.038603 40.698677, -74.038623 40.698698, -74.038606 40.698718, -74.038569 40.69873, -74.038527 40.698712, -74.038505 40.698702, -74.038453 40.698681, -74.03842 40.698665, -74.038392 40.698666, -74.038372 40.698669, -74.038368 40.698687, -74.03838 40.698714, -74.038396 40.698729, -74.038435 40.698792, -74.038455 40.698825, -74.038467 40.69887, -74.038463 40.698924, -74.038459 40.698981, -74.038467 40.699017, -74.038498 40.699074, -74.038494 40.699115, -74.03851 40.699147, -74.038533 40.699172, -74.038561 40.699193, -74.038598 40.69921, -74.038632 40.699239, -74.038664 40.699263, -74.038697 40.699279, -74.038723 40.699302, -74.038742 40.699335, -74.038759 40.699368, -74.038772 40.699398, -74.038783 40.699406, -74.038796 40.699439, -74.038802 40.699487, -74.038815 40.699532, -74.038838 40.699562, -74.03888 40.699602, -74.038893 40.699625, -74.038936 40.699655, -74.03899 40.699662, -74.039024 40.699662, -74.039075 40.699668, -74.039121 40.699671, -74.039163 40.699677, -74.039255 40.699687, -74.039287 40.699708, -74.03933 40.699727, -74.039381 40.69975, -74.039428 40.699763, -74.039477 40.699782, -74.039511 40.699816, -74.039547 40.699843, -74.039586 40.699853, -74.039622 40.699856, -74.039665 40.699873, -74.039689 40.699899, -74.039713 40.699928, -74.039745 40.69995, -74.039783 40.699952, -74.039825 40.699955, -74.039859 40.699966, -74.0399 40.699981, -74.039934 40.699994, -74.039966 40.700018, -74.039994 40.700041, -74.040022 40.700061, -74.040048 40.700074, -74.040082 40.700092, -74.040121 40.700101, -74.040153 40.700103, -74.040187 40.700114, -74.040249 40.700117, -74.040283 40.700111, -74.040329 40.700101, -74.040376 40.700112, -74.040415 40.700126, -74.04046 40.700149, -74.040496 40.700162, -74.040528 40.700176, -74.040569 40.700188, -74.040612 40.700201, -74.040648 40.700214, -74.040697 40.700215, -74.04073 40.700193, -74.040747 40.700167, -74.04074 40.700131)), ((-74.034591 40.684831, -74.034573 40.684866, -74.019399 40.679573, -74.019347 40.679548, -74.019317 40.679608, -74.019077 40.679763, -74.018925 40.679842, -74.018983 40.679898, -74.018739 40.680046, -74.018673 40.680086, -74.018579 40.680144, -74.018482 40.680203, -74.018263 40.680334, -74.017797 40.680619, -74.017713 40.68066, -74.017644 40.680598, -74.017574 40.680644, -74.017559 40.680645, -74.017463 40.680632, -74.01744 40.680636, -74.01729 40.680731, -74.01652 40.681194, -74.016309 40.68132, -74.015345 40.681897, -74.015237 40.681996, -74.015323 40.682112, -74.015275 40.682142, -74.013167 40.683411, -74.012835 40.683609, -74.012768 40.683605, -74.01263 40.683471, -74.012484 40.683553, -74.012126 40.68377, -74.011924 40.683894, -74.01094 40.684485, -74.008595 40.685904, -74.008513 40.685963, -74.008425 40.686016, -74.008164 40.686175, -74.00795 40.686293, -74.007929 40.686276, -74.007899 40.686251, -74.007843 40.686238, -74.007778 40.686245, -74.00773 40.686254, -74.00767 40.686269, -74.007623 40.686285, -74.007536 40.686315, -74.007497 40.686344, -74.007411 40.686388, -74.007243 40.686449, -74.00715 40.686475, -74.007064 40.686504, -74.00702 40.686526, -74.006989 40.686509, -74.006875 40.686464, -74.006755 40.686413, -74.006594 40.686347, -74.006506 40.686314, -74.006444 40.686296, -74.006406 40.686289, -74.00635 40.686285, -74.005874 40.686207, -74.00563 40.686784, -74.005038 40.687561, -74.004593 40.688215, -74.003919 40.68886, -74.00382 40.68893, -74.003409 40.689613, -74.003024 40.690349, -74.002993 40.690427, -74.002763 40.690364, -74.002616 40.690324, -74.002427 40.690273, -74.002178 40.690206, -74.001963 40.690136, -74.001853 40.690388, -74.00096 40.690132, -74.000699 40.690612, -74.001332 40.691225, -74.001969 40.691843, -74.001818 40.692222, -74.001744 40.692407, -74.001542 40.692786, -74.001317 40.693208, -74.001277 40.693298, -74.001194 40.693484, -74.000959 40.694069, -74.000701 40.694388, -74.000277 40.694959, -73.999882 40.695605, -73.999604 40.696069, -73.999461 40.69628, -73.99942 40.696361, -73.999428 40.69641, -73.999478 40.696466, -73.999535 40.696578, -73.999474 40.696704, -73.999295 40.696795, -73.999182 40.696885, -73.998991 40.696812, -73.99894 40.696941, -73.998857 40.69692, -73.998763 40.69711, -73.998847 40.697141, -73.998376 40.698048, -73.998032 40.698762, -73.9975 40.699653, -73.996698 40.700877, -73.995138 40.70298, -73.995069 40.703102, -73.994806 40.703296, -73.994663 40.703431, -73.994858 40.703566, -73.994992 40.703654, -73.994882 40.703788, -73.994881 40.703813, -73.994816 40.703906, -73.994714 40.703997, -73.994797 40.704096, -73.994618 40.704226, -73.994565 40.704265, -73.994498 40.704318, -73.994341 40.704429, -73.993861 40.704556, -73.993807 40.70454, -73.993775 40.704449, -73.993693 40.704476, -73.993713 40.70452, -73.993853 40.704829, -73.992722 40.705544, -73.99148 40.705625, -73.990882 40.705124, -73.990696 40.705131, -73.990549 40.705144, -73.989861 40.705175, -73.989608 40.705158, -73.989495 40.705145, -73.989424 40.705137, -73.989381 40.705137, -73.989224 40.705137, -73.987957 40.705134, -73.987577 40.705158, -73.987449 40.705166, -73.987271 40.705181, -73.986866 40.705161, -73.986762 40.705118, -73.98669 40.705075, -73.986641 40.705018, -73.986623 40.704979, -73.98653 40.704979, -73.986429 40.705083, -73.986434 40.705349, -73.985852 40.705415, -73.984189 40.705582, -73.983442 40.705645, -73.983426 40.705577, -73.983398 40.705467, -73.983351 40.705451, -73.983227 40.705482, -73.98308 40.70548, -73.98308 40.705519, -73.982825 40.705558, -73.982741 40.705576, -73.982748 40.705532, -73.982572 40.705518, -73.982455 40.705509, -73.982449 40.705547, -73.982329 40.705552, -73.98221 40.70554, -73.982033 40.705515, -73.981856 40.70549, -73.980987 40.705374, -73.980907 40.705907, -73.980332 40.705846, -73.979479 40.705825, -73.979233 40.705769, -73.979069 40.705963, -73.975476 40.707492, -73.97502 40.707736, -73.97482 40.707883, -73.974554 40.708079, -73.974431 40.708169, -73.974264 40.708298, -73.973243 40.709044, -73.97306 40.709179, -73.972789 40.709378, -73.972309 40.709071, -73.970573 40.707555, -73.970318 40.707332, -73.970236 40.707367, -73.970141 40.707407, -73.969613 40.707634, -73.969845 40.707988, -73.969888 40.70877, -73.969941 40.70931, -73.969612 40.71016, -73.969128 40.712144, -73.969072 40.712385, -73.96905 40.712482, -73.969021 40.712508, -73.968993 40.712533, -73.968945 40.712575, -73.968895 40.71262, -73.968861 40.71265, -73.968819 40.712686, -73.968469 40.712999, -73.96837 40.714127, -73.968041 40.714966, -73.967999 40.715106, -73.967716 40.71604, -73.967578 40.716496, -73.966836 40.717564, -73.966671 40.717743, -73.966613 40.717806, -73.966511 40.717917, -73.966477 40.717955, -73.966249 40.718205, -73.96613 40.718331, -73.965704 40.718779, -73.965572 40.71895, -73.965206 40.719425, -73.965086 40.719581, -73.964676 40.72011, -73.964038 40.720939, -73.96373 40.721339, -73.96355 40.721571, -73.962787 40.722562, -73.962645 40.722747, -73.962014 40.723369, -73.961543 40.723876, -73.961539 40.724401, -73.961538 40.724584, -73.961537 40.724695, -73.96155 40.724722, -73.961606 40.724836, -73.961618 40.724861, -73.961611 40.724951, -73.961531 40.72591, -73.961501 40.726986, -73.961436 40.727298, -73.961389 40.727524, -73.961283 40.728038, -73.961172 40.728057, -73.961157 40.728114, -73.961215 40.728151, -73.961107 40.728195, -73.961063 40.72844, -73.961055 40.728471, -73.96104 40.72849, -73.961028 40.728512, -73.960992 40.728656, -73.960986 40.72876, -73.960994 40.728773, -73.961044 40.728782, -73.961054 40.728943, -73.961075 40.729107, -73.96108 40.729148, -73.961076 40.729194, -73.961088 40.729256, -73.961115 40.729361, -73.961137 40.72943, -73.961197 40.729425, -73.961214 40.729508, -73.96126 40.729749, -73.961308 40.730299, -73.96145 40.730994, -73.961843 40.731625, -73.961997 40.732038, -73.962148 40.732452, -73.961897 40.732485, -73.961932 40.732679, -73.962229 40.732649, -73.962252 40.732713, -73.962261 40.732741, -73.962268 40.732769, -73.962278 40.732826, -73.962288 40.732899, -73.962307 40.733119, -73.962338 40.733451, -73.962348 40.733812, -73.962605 40.734902, -73.962665 40.736334, -73.962668 40.73641, -73.962672 40.736446, -73.962629 40.736545, -73.962478 40.736802, -73.962609 40.738805, -73.96262 40.739033, -73.962441 40.73964, -73.962435 40.739672, -73.961911 40.740997, -73.961796 40.741131, -73.961684 40.741582, -73.961381 40.742802, -73.961291 40.742894, -73.961183 40.743005, -73.960833 40.743639, -73.960563 40.744024, -73.960513 40.744108, -73.960267 40.744428, -73.960211 40.744511, -73.959778 40.745178, -73.959725 40.745261, -73.959193 40.746035, -73.959124 40.746119, -73.958711 40.746635, -73.958327 40.747081, -73.958216 40.747212, -73.957732 40.747775, -73.957584 40.747948, -73.956842 40.748828, -73.956174 40.749665, -73.9562 40.749671, -73.956201 40.749686, -73.956121 40.74976, -73.956088 40.749769, -73.956062 40.749764, -73.955532 40.750216, -73.954317 40.751258, -73.95394 40.751746, -73.953994 40.751786, -73.953802 40.751958, -73.953679 40.752047, -73.953641 40.752037, -73.952972 40.752747, -73.953009 40.752775, -73.952849 40.75294, -73.952657 40.753107, -73.952173 40.753703, -73.952081 40.753757, -73.951779 40.754087, -73.951625 40.754249, -73.951367 40.754524, -73.951018 40.755087, -73.950877 40.755167, -73.95084 40.755219, -73.950766 40.755313, -73.950735 40.755352, -73.950713 40.755378, -73.950663 40.755436, -73.94915 40.757329, -73.948445 40.758218, -73.947832 40.758989, -73.945964 40.761293, -73.945806 40.76145, -73.945705 40.761488, -73.944715 40.762879, -73.943503 40.764499, -73.941585 40.766616, -73.941312 40.766918, -73.940463 40.76753, -73.940351 40.767653, -73.939836 40.767988, -73.938204 40.768728, -73.936404 40.769475, -73.935323 40.770485, -73.934956 40.77173, -73.937466 40.772504, -73.937466 40.772531, -73.937813 40.773563, -73.937858 40.774088, -73.937655 40.775086, -73.937047 40.775866, -73.93638 40.776921, -73.936089 40.777184, -73.935855 40.777212, -73.935509 40.777539, -73.935082 40.777944, -73.934744 40.778076, -73.934412 40.778093, -73.933908 40.778117, -73.932903 40.777944, -73.932775 40.777922, -73.932722 40.778035, -73.932649 40.778022, -73.931847 40.777892, -73.931788 40.777871, -73.93105 40.777442, -73.931074 40.777261, -73.930883 40.776974, -73.930629 40.776591, -73.929881 40.776222, -73.929036 40.776467, -73.928605 40.776593, -73.928396 40.776791, -73.928277 40.776899, -73.927084 40.777717, -73.926318 40.778242, -73.925908 40.778361, -73.925745 40.778405, -73.925573 40.778459, -73.924816 40.778758, -73.924234 40.779101, -73.923187 40.780248, -73.922957 40.780441, -73.92263 40.780565, -73.9221 40.780852, -73.920999 40.781749, -73.920763 40.78195, -73.920383 40.782276, -73.919965 40.782635, -73.91909 40.783368, -73.918474 40.783754, -73.918189 40.783933, -73.917738 40.784076, -73.917245 40.784142, -73.917171 40.784193, -73.917182 40.784552, -73.916833 40.785191, -73.915752 40.786108, -73.915399 40.786058, -73.915344 40.786116, -73.91526 40.786192, -73.915587 40.78643, -73.914239 40.787856, -73.9126 40.789376, -73.91223 40.789179, -73.912069 40.789339, -73.911951 40.789402, -73.91208 40.789522, -73.911774 40.789723, -73.911618 40.789586, -73.91125 40.789744, -73.911131 40.790114, -73.910296 40.790657, -73.910673 40.793116, -73.912456 40.796096, -73.913624 40.796786, -73.913802 40.796834, -73.913903 40.796843, -73.914462 40.797042, -73.915754 40.797589, -73.916252 40.797838, -73.916306 40.797881, -73.918669 40.798801, -73.918812 40.798853, -73.918901 40.798903, -73.919053 40.798988, -73.919098 40.799013, -73.919861 40.799353, -73.920357 40.799672, -73.920728 40.800101, -73.921052 40.800642, -73.921204 40.801011, -73.921622 40.801447, -73.921742 40.801689, -73.92234 40.801962, -73.923022 40.802425, -73.923633 40.802554, -73.923748 40.802548, -73.923801 40.802504, -73.924069 40.802468, -73.925081 40.802521, -73.926419 40.802476, -73.926562 40.802476, -73.926737 40.8025, -73.92725 40.802558, -73.927525 40.802764, -73.928225 40.80385, -73.928401 40.804106, -73.929986 40.805793, -73.930347 40.806196, -73.930406 40.806479, -73.931166 40.807205, -73.931801 40.807876, -73.931825 40.807902, -73.932112 40.808182, -73.932346 40.808586, -73.932477 40.808864, -73.93257 40.809256, -73.932586 40.809676, -73.932615 40.810015, -73.93263 40.810606, -73.932605 40.811517, -73.932602 40.811988, -73.932493 40.812884, -73.932425 40.813566, -73.932417 40.814025, -73.93241 40.81406, -73.932401 40.814151, -73.932396 40.814195, -73.932394 40.814217, -73.93239 40.814254, -73.93238 40.814319, -73.932368 40.814399, -73.932365 40.814591, -73.932356 40.81468, -73.932349 40.814754, -73.932333 40.814923, -73.932333 40.8151, -73.932263 40.818002, -73.932325 40.819463, -73.932327 40.81949, -73.932327 40.819503, -73.932329 40.819554, -73.932333 40.819654, -73.932401 40.821193, -73.932407 40.821284, -73.932425 40.821561, -73.932468 40.822203, -73.932491 40.822554, -73.93252 40.8228, -73.932538 40.823051, -73.932567 40.82325, -73.932568 40.823488, -73.932591 40.823666, -73.932632 40.824134, -73.932643 40.824356, -73.932661 40.824538, -73.932719 40.825116, -73.932728 40.825183, -73.932736 40.82529, -73.932749 40.825386, -73.932749 40.825439, -73.932749 40.825492, -73.932781 40.825715, -73.932793 40.82583, -73.932813 40.825941, -73.932825 40.826078, -73.932898 40.826558, -73.933003 40.827676, -73.933021 40.827834, -73.933033 40.827913, -73.933047 40.827995, -73.933059 40.828156, -73.933062 40.828202, -73.933074 40.828275, -73.93314 40.828629, -73.93316 40.828886, -73.933182 40.828985, -73.933193 40.829161, -73.933263 40.829504, -73.933417 40.831377, -73.933459 40.833184, -73.933144 40.834815, -73.933006 40.835679, -73.930654 40.839599, -73.930606 40.839679, -73.930406 40.840279, -73.930368 40.84065, -73.930039 40.84125, -73.929727 40.841849, -73.929579 40.842047, -73.929695 40.842195, -73.929635 40.842256, -73.929609 40.84228, -73.929597 40.842292, -73.929503 40.842381, -73.929006 40.844079, -73.928253 40.845335, -73.928245 40.845349, -73.928159 40.845492, -73.92815 40.845507, -73.928106 40.845579, -73.928032 40.84567, -73.927397 40.846436, -73.927296 40.846557, -73.925036 40.84918, -73.923904 40.850488, -73.923647 40.850902, -73.922978 40.852022, -73.922706 40.852479, -73.922199 40.853112, -73.921626 40.853966, -73.921581 40.854046, -73.921536 40.854127, -73.921405 40.854358, -73.921215 40.854693, -73.920958 40.855112, -73.920273 40.856234, -73.920005 40.856679, -73.91929 40.857475, -73.9185 40.858352, -73.918206 40.858679, -73.916975 40.859909, -73.9165 40.860384, -73.914901 40.861983, -73.91434 40.862521, -73.910851 40.866528, -73.910209 40.867591, -73.910056 40.867849, -73.909804 40.868282, -73.909203 40.869776, -73.909105 40.871676, -73.908605 40.871678, -73.908526 40.871792, -73.908249 40.872187, -73.90798 40.872572, -73.907905 40.872678, -73.907104 40.872978, -73.907007 40.873373, -73.907 40.873455, -73.907047 40.874724, -73.907078 40.875561, -73.907105 40.876277, -73.907198 40.876389, -73.90723 40.876427, -73.907245 40.876446, -73.907306 40.876519, -73.907652 40.876934, -73.90782 40.877201, -73.908005 40.877478, -73.908502 40.877691, -73.908554 40.877712, -73.908682 40.877763, -73.909189 40.878168, -73.909505 40.878878, -73.910044 40.878991, -73.910184 40.879021, -73.91031 40.879047, -73.911405 40.879278, -73.912205 40.878178, -73.914905 40.876578, -73.915125 40.875845, -73.915168 40.875695, -73.9152 40.875581, -73.917309 40.876037, -73.918932 40.876388, -73.919122 40.876429, -73.919808 40.876577, -73.92163 40.878321, -73.922602 40.878779, -73.924503 40.878974, -73.92465 40.879038, -73.924974 40.879144, -73.933788 40.882207, -73.933907 40.882012, -73.938118 40.875134, -73.938177 40.875038, -73.938354 40.874749, -73.938909 40.873842, -73.938946 40.873783, -73.942953 40.867237, -73.943042 40.867092, -73.945783 40.862615, -73.94584 40.86252, -73.945885 40.862448, -73.948292 40.858517, -73.948336 40.858446, -73.948822 40.857651, -73.952397 40.851812, -73.952486 40.851666, -73.952565 40.851537, -73.952829 40.851106, -73.953988 40.848468, -73.954194 40.848003, -73.954312 40.847732, -73.955661 40.844661, -73.955727 40.84451, -73.957796 40.839801, -73.957831 40.839721, -73.958019 40.839292, -73.958705 40.837732, -73.958824 40.837462, -73.960086 40.834587, -73.960136 40.834474, -73.961211 40.832027, -73.961263 40.83191, -73.961329 40.831759, -73.961646 40.831036, -73.96168 40.830961, -73.962463 40.829177, -73.962585 40.828901, -73.962654 40.828742, -73.963577 40.826642, -73.963787 40.826355, -73.963815 40.826316, -73.96502 40.824666, -73.965138 40.824504, -73.96517 40.82446, -73.965592 40.823883, -73.965719 40.823709, -73.9659 40.823461, -73.965981 40.82335, -73.96647 40.82268, -73.966563 40.822553, -73.967803 40.820854, -73.967865 40.820771, -73.967894 40.820731, -73.970693 40.816897, -73.971123 40.816308, -73.971152 40.816269, -73.971616 40.815633, -73.973487 40.813071, -73.975085 40.810882, -73.977172 40.808025, -73.978864 40.805707, -73.979094 40.805392, -73.980634 40.803283, -73.982516 40.800706, -73.982655 40.800516, -73.984362 40.798179, -73.984739 40.797662, -73.984904 40.797436, -73.986256 40.795585, -73.986277 40.795556, -73.98815 40.792991, -73.990009 40.790445, -73.991372 40.788579, -73.99169 40.788143, -73.992998 40.786353, -73.993939 40.785063, -73.994845 40.783823, -73.995769 40.782558, -73.995868 40.782423, -73.997408 40.780313, -73.997807 40.779767, -73.99864 40.778625, -73.999637 40.77726, -74.000447 40.776152, -74.000912 40.775514, -74.001618 40.774548, -74.002302 40.77361, -74.002953 40.772719, -74.003421 40.772078, -74.004086 40.771168, -74.004653 40.770391, -74.005371 40.769408, -74.006169 40.768315, -74.006583 40.767748, -74.008603 40.764981, -74.009525 40.763719, -74.009884 40.763226, -74.010046 40.763006, -74.010136 40.762882, -74.010235 40.762747, -74.011105 40.761556, -74.012009 40.760318, -74.012952 40.759026, -74.014029 40.757551, -74.014249 40.756656, -74.015013 40.753506, -74.015505 40.751483, -74.016013 40.749396, -74.016606 40.746962, -74.017283 40.74418, -74.017344 40.743929, -74.017398 40.743706, -74.017887 40.741696, -74.018136 40.740667, -74.018399 40.739594, -74.019184 40.736366, -74.019321 40.735807, -74.019427 40.735369, -74.019607 40.73463, -74.020062 40.732759, -74.020387 40.731425, -74.020639 40.730391, -74.020968 40.729037, -74.021 40.728905, -74.02102 40.72883, -74.021311 40.727624, -74.021332 40.727543, -74.021352 40.727462, -74.021832 40.725487, -74.021862 40.725363, -74.02189 40.725251, -74.022003 40.724783, -74.022289 40.72361, -74.022699 40.721923, -74.023019 40.720611, -74.023066 40.720414, -74.023637 40.718069, -74.023981 40.715839, -74.024131 40.714843, -74.024271 40.71394, -74.024397 40.713111, -74.024679 40.711269, -74.024952 40.709474, -74.025127 40.708343, -74.025294 40.707262, -74.025676 40.704764, -74.026153 40.701649, -74.02639 40.700103, -74.033553 40.688257, -74.035443 40.685125, -74.034591 40.684831)))"
